product_id,veces_solicitado,unidades_totales_vendidas,ingresos_totales,cat_Furniture,cat_Office Supplies,cat_Technology,subcat_Accessories,subcat_Appliances,subcat_Art,subcat_Binders,subcat_Bookcases,subcat_Chairs,subcat_Copiers,subcat_Envelopes,subcat_Fasteners,subcat_Furnishings,subcat_Labels,subcat_Machines,subcat_Paper,subcat_Phones,subcat_Storage,subcat_Supplies,subcat_Tables
FUR-CH-10004943,3,10,377.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
FUR-CH-10004969,4,10,410.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
FUR-CH-10004983,5,31,1580.608,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
FUR-CH-10004992,1,3,36.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
FUR-CH-10004993,13,59,4599.075,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
FUR-CH-10004997,10,43,5227.523,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
FUR-CHR-10000585,1,1,269.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
FUR-CHR-10000888,1,1,178.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
FUR-CHR-10001018,2,6,930.859,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
FUR-CHR-10001570,2,2,1740.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
FUR-CHR-10001784,1,2,534.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
FUR-CHR-10002165,1,8,3.878,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
FUR-CHR-10002278,2,12,3.003,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
FUR-CHR-10002686,2,5,447.782,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
FUR-CHR-10003806,2,3,350.745,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
FUR-CHR-10004803,1,2,968.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
FUR-DAN-10000597,3,6,813.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
FUR-DAN-10001340,4,8,698.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
FUR-DAN-10001462,3,6,652.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
FUR-DAN-10001557,1,1,171.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
FUR-DAN-10001584,3,10,1240.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
FUR-DAN-10001622,2,2,728.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
FUR-DAN-10001875,2,2,338.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
FUR-DAN-10001993,4,6,662.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
FUR-DAN-10002017,2,3,740.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
FUR-DAN-10002028,6,8,2562.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
FUR-DAN-10002167,2,5,949.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
FUR-DAN-10002314,4,12,1452.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
FUR-DAN-10002348,1,2,824.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
FUR-DAN-10002631,4,7,629.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
FUR-DAN-10002741,1,4,494.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
FUR-DAN-10002846,4,8,1031.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
FUR-DAN-10002967,4,19,776.127,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
FUR-DAN-10003011,5,10,984.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
FUR-DAN-10003065,7,10,3115.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
FUR-DAN-10003334,3,9,763.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
FUR-DAN-10004510,2,8,580.447,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
FUR-DAN-10004625,3,9,803.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
FUR-DAN-10004745,5,9,952.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
FUR-DAN-10004940,5,6,1681.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
FUR-DEF-10000065,6,9,588.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-DEF-10000346,5,13,1354.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-DEF-10000349,6,14,212.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-DEF-10000384,6,9,370.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-DEF-10000495,4,17,794.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-DEF-10000572,2,4,208.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-DEF-10000622,7,14,213.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-DEF-10000639,4,5,198.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-DEF-10000720,2,3,132.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-DEF-10000810,4,9,228.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-DEF-10001359,10,16,1348.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-DEF-10001477,2,3,39.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-DEF-10001763,2,5,205.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-DEF-10002774,9,16,539.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-DEF-10002814,3,4,96.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-DEF-10002865,9,29,466.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-DEF-10003140,3,6,101.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-DEF-10003315,5,11,505.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-DEF-10003551,3,10,506.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-DEF-10003676,4,4,62.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-DEF-10004141,4,8,333.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-DEF-10004355,4,13,655.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-DEF-10004555,1,2,220.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-DEF-10004936,3,4,64.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-ELD-10000038,4,9,307.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-ELD-10000301,4,8,861.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-ELD-10000335,4,10,268.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-ELD-10000605,3,3,77.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-ELD-10000857,6,17,664.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-ELD-10000963,3,15,428.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-ELD-10001163,1,8,919.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-ELD-10001413,5,11,138.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-ELD-10002511,4,8,302.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-ELD-10003131,3,6,679.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-ELD-10003179,5,6,330.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-ELD-10003479,4,16,856.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-ELD-10003695,5,9,167.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-ELD-10003802,8,20,772.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-ELD-10003828,5,11,191.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-ELD-10003843,2,2,81.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-ELD-10004384,3,17,1139.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-ELD-10004515,2,5,251.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-ELD-10004559,2,3,72.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-ELD-10004727,2,7,202.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-ELD-10004973,2,6,260.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-ELD-10004994,4,4,194.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000010,10,36,177.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000012,4,13,182.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000018,1,2,66.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000023,9,45,238.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000039,5,14,260.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000060,6,20,187.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000065,4,27,1465.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000067,1,8,249.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000069,5,17,580.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000072,3,14,149.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000073,3,17,125.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000076,6,27,488.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000087,6,16,310.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000110,8,37,657.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000135,5,21,970.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000140,5,30,791.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000142,4,11,178.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000159,7,28,1610.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000163,1,1,110.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000175,4,16,159.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000188,3,7,770.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000193,6,20,468.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000204,1,3,126.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000206,7,20,46.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000221,9,38,175.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000222,5,19,442.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000225,3,12,585.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000242,6,20,1155.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000246,5,22,243.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000251,2,7,206.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000256,2,7,337.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000260,4,19,124.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000267,3,12,528.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000277,5,18,1686.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000287,1,2,63.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000293,4,14,1431.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000295,8,34,495.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000298,4,15,698.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000305,3,7,469.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000306,4,13,599.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000308,7,26,1579.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000320,6,30,82.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000339,5,22,2101.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000342,3,8,55.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000350,8,27,239.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000361,5,15,533.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000366,1,8,328.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000368,7,34,3575.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000388,4,9,356.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000394,9,36,1602.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000397,5,17,340.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000409,3,7,99.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000422,5,18,880.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000432,4,13,701.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000444,2,4,80.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000448,4,11,176.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000468,7,26,2682.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000481,3,7,158.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000482,5,14,701.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000483,1,8,101.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000488,7,32,318.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000490,3,12,159.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000496,7,26,1288.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000499,4,13,139.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000502,4,20,452.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000507,1,1,31.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000514,3,6,237.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000516,3,15,344.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000521,4,13,358.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000526,4,14,1424.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000541,4,17,1518.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000546,1,2,26.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000548,3,6,143.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000550,6,19,73.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000556,6,26,358.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000567,5,22,368.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000576,5,23,759.105,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000585,6,16,151.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000605,4,10,185.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000606,3,13,575.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000612,2,5,484.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000620,7,18,926.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000628,7,23,374.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000629,8,34,455.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000640,1,3,15.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000641,4,17,465.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000647,4,9,302.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000657,1,2,100.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000666,8,21,1947.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000668,2,12,1284.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000669,2,3,70.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000672,5,22,259.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000674,1,9,302.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000686,5,22,564.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000702,1,2,220.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000705,7,37,2148.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000714,7,28,464.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000718,5,20,412.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000719,4,17,146.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000723,9,33,1115.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000729,1,7,375.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000732,7,22,134.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000735,7,18,1831.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000743,5,32,1662.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000747,7,23,1003.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000755,2,15,94.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000758,5,23,513.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000762,4,14,253.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000771,4,22,138.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000776,5,22,556.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000783,6,25,348.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000790,6,16,124.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000794,5,17,154.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000813,2,4,65.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000815,7,29,1259.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000816,2,3,137.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000820,4,10,147.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000850,9,28,735.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000885,4,10,148.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000889,4,10,488.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000905,3,12,585.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000907,5,13,685.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000913,3,18,543.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000918,4,16,741.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000921,9,28,1170.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000936,4,7,214.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000944,6,28,945.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000946,5,40,944.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000950,4,15,615.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000955,2,7,121.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000965,6,24,1185.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000972,4,21,1025.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000975,5,10,285.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10000980,1,4,127.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10001008,6,23,177.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10001015,1,4,76.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10001025,3,17,53.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10001037,7,23,169.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10001045,4,8,370.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10001057,4,17,300.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10001063,4,13,206.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10001078,3,10,450.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10001085,4,14,216.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10001086,8,26,2455.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR-FU-10001090,4,12,245.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
